sample_id,basin_type,API,gamma_g,gamma_o,T,Rsb,Psep,Tsep,P,Pb,Rs,Bo,mu_o,is_saturated,P_over_Pb
2,C,15.134136809279516,0.6173012686064074,0.964986756010592,158.0222634320469,1346.6936492857217,181.3500873691686,84.01123419292675,10961.268867946306,10716.911316793,1329.6178296304813,1.479824140682117,1.1628919951587726,0,1.0666666666666669
2,C,15.134136809279516,0.6173012686064074,0.964986756010592,158.0222634320469,1346.6936492857217,181.3500873691686,84.01123419292675,11303.80852006963,9659.411988749376,1402.6224889372968,1.634067292051439,1.2906269733265587,0,1.1
2,C,15.134136809279516,0.6173012686064074,0.964986756010592,158.0222634320469,1346.6936492857217,181.3500873691686,84.01123419292675,11646.348172192951,10584.529660606277,1332.1270190537623,1.385214708762411,1.2200018818088412,0,1.1333333333333333
2,C,15.134136809279516,0.6173012686064074,0.964986756010592,158.0222634320469,1346.6936492857217,181.3500873691686,84.01123419292675,11988.887824316274,9654.880745375658,1215.5640831746434,1.750946440098301,1.38227889437778,0,1.1666666666666667
2,C,15.134136809279516,0.6173012686064074,0.964986756010592,158.0222634320469,1346.6936492857217,181.3500873691686,84.01123419292675,12331.427476439596,10549.203109403255,1391.334798100022,1.605811571647789,1.3139935272059335,0,1.2
3,D,35.071034212968044,1.1140042002721051,0.8494874314047083,216.28967649039657,1619.1052801321107,211.91263717780447,100.44128254654412,200.0,4715.6449319645135,38.367344099496165,1.065699813476143,1.2894586052991457,1,0.0433230995999722
3,D,35.071034212968044,1.1140042002721051,0.8494874314047083,216.28967649039657,1619.1052801321107,211.91263717780447,100.44128254654412,752.0593570367713,4792.627999259058,190.6047216336379,1.1580029833325494,0.8432191392296602,1,0.1629077121499757
3,D,35.071034212968044,1.1140042002721051,0.8494874314047083,216.28967649039657,1619.1052801321107,211.91263717780447,100.44128254654412,1304.1187140735426,4974.520179840978,339.3141762948807,1.1748432584474753,0.6492583176452694,1,0.2824923246999792
3,D,35.071034212968044,1.1140042002721051,0.8494874314047083,216.28967649039657,1619.1052801321107,211.91263717780447,100.44128254654412,1856.1780711103136,4772.863528022728,564.052252478122,1.2925971465733146,0.513454233953262,1,0.4020769372499826
3,D,35.071034212968044,1.1140042002721051,0.8494874314047083,216.28967649039657,1619.1052801321107,211.91263717780447,100.44128254654412,2408.237428147085,4510.191980109081,689.8888347901946,1.409824804874443,0.3915436034211236,1,0.5216615497999861
3,D,35.071034212968044,1.1140042002721051,0.8494874314047083,216.28967649039657,1619.1052801321107,211.91263717780447,100.44128254654412,2960.2967851838566,4534.20769528122,956.97031019648,1.632754928764608,0.3309921500738256,1,0.6412461623499897
3,D,35.071034212968044,1.1140042002721051,0.8494874314047083,216.28967649039657,1619.1052801321107,211.91263717780447,100.44128254654412,3512.356142220628,4387.113654066766,1210.4220339554242,1.6587481237541846,0.3463017319350777,1,0.7608307748999931
3,D,35.071034212968044,1.1140042002721051,0.8494874314047083,216.28967649039657,1619.1052801321107,211.91263717780447,100.44128254654412,4064.415499257399,4584.6692393695,1382.9425228530915,1.670437069793614,0.3223952145709507,1,0.8804153874499965
3,D,35.071034212968044,1.1140042002721051,0.8494874314047083,216.28967649039657,1619.1052801321107,211.91263717780447,100.44128254654412,4616.47485629417,4735.948851104297,1620.5675007956556,1.83485089596969,0.2605251629378098,1,1.0
3,D,35.071034212968044,1.1140042002721051,0.8494874314047083,216.28967649039657,1619.1052801321107,211.91263717780447,100.44128254654412,4770.357351503976,4893.067429122039,1529.6185321400542,1.8285586286541693,0.2721572541074465,0,1.0333333333333334
3,D,35.071034212968044,1.1140042002721051,0.8494874314047083,216.28967649039657,1619.1052801321107,211.91263717780447,100.44128254654412,4924.239846713782,4933.243172937305,1622.173458468641,1.9812425977345416,0.2541693334253176,0,1.0666666666666669
3,D,35.071034212968044,1.1140042002721051,0.8494874314047083,216.28967649039657,1619.1052801321107,211.91263717780447,100.44128254654412,5078.122341923588,4286.844275552213,1688.7261082468322,1.8283198758534829,0.3219598169380674,0,1.1
3,D,35.071034212968044,1.1140042002721051,0.8494874314047083,216.28967649039657,1619.1052801321107,211.91263717780447,100.44128254654412,5232.004837133393,4529.100790175485,1636.314978330726,1.9095105008681208,0.3028074129865871,0,1.1333333333333333
3,D,35.071034212968044,1.1140042002721051,0.8494874314047083,216.28967649039657,1619.1052801321107,211.91263717780447,100.44128254654412,5385.887332343199,4463.664933736575,1671.5603545523024,1.755922810324643,0.2928262696109789,0,1.1666666666666667
3,D,35.071034212968044,1.1140042002721051,0.8494874314047083,216.28967649039657,1619.1052801321107,211.91263717780447,100.44128254654412,5539.769827553005,4811.9702752913645,1704.4531627930892,1.817048956561176,0.3400039585085805,0,1.2
4,A,40.08732969901756,0.7031766433550577,0.824652963876797,105.22133115985092,1258.9833545690008,99.48611394571392,116.5118034125611,200.0,3511.957064489108,41.5784864002161,1.0755831009854666,3.099124121162286,1,0.0561619315701532
4,A,40.08732969901756,0.7031766433550577,0.824652963876797,105.22133115985092,1258.9833545690008,99.48611394571392,116.5118034125611,620.1413849392253,3441.149143594949,160.63394812712724,1.0202433940577635,1.9386622783357748,1,0.174141690123884
4,A,40.08732969901756,0.7031766433550577,0.824652963876797,105.22133115985092,1258.9833545690008,99.48611394571392,116.5118034125611,1040.2827698784506,3864.952774500468,293.83315796202857,1.13127744354704,1.4002775818164588,1,0.2921214486776149
4,A,40.08732969901756,0.7031766433550577,0.824652963876797,105.22133115985092,1258.9833545690008,99.48611394571392,116.5118034125611,1460.424154817676,3892.722445682664,447.2658949194467,1.2267342060647135,1.1497237809720744,1,0.4101012072313458
4,A,40.08732969901756,0.7031766433550577,0.824652963876797,105.22133115985092,1258.9833545690008,99.48611394571392,116.5118034125611,1880.5655397569008,3698.9178680828095,628.9031944044912,1.2064403018908747,0.915541635566606,1,0.5280809657850766
4,A,40.08732969901756,0.7031766433550577,0.824652963876797,105.22133115985092,1258.9833545690008,99.48611394571392,116.5118034125611,2300.7069246961264,3403.3466375029698,783.2564248452636,1.343699875418029,0.7600915313719622,1,0.6460607243388075
4,A,40.08732969901756,0.7031766433550577,0.824652963876797,105.22133115985092,1258.9833545690008,99.48611394571392,116.5118034125611,2720.848309635352,3468.63587385588,895.9123444608925,1.3550444142193832,0.7020319390140873,1,0.7640404828925383
4,A,40.08732969901756,0.7031766433550577,0.824652963876797,105.22133115985092,1258.9833545690008,99.48611394571392,116.5118034125611,3140.989694574577,3438.938540608666,1032.970866540895,1.552890624186544,0.5894226649017182,1,0.8820202414462692
4,A,40.08732969901756,0.7031766433550577,0.824652963876797,105.22133115985092,1258.9833545690008,99.48611394571392,116.5118034125611,3561.1310795138024,3556.322517979398,1282.692679382351,1.5759009634189876,0.5420283174425597,1,1.0
4,A,40.08732969901756,0.7031766433550577,0.824652963876797,105.22133115985092,1258.9833545690008,99.48611394571392,116.5118034125611,3679.835448830929,3606.547621710242,1272.6684938780716,1.5925689263133214,0.5162342774693494,0,1.0333333333333334
4,A,40.08732969901756,0.7031766433550577,0.824652963876797,105.22133115985092,1258.9833545690008,99.48611394571392,116.5118034125611,3798.539818148056,3930.897130329511,1160.0797129698674,1.7325712815168128,0.5275568292236076,0,1.0666666666666669
4,A,40.08732969901756,0.7031766433550577,0.824652963876797,105.22133115985092,1258.9833545690008,99.48611394571392,116.5118034125611,3917.244187465183,3653.5799247071504,1301.272417928139,1.60993576690796,0.5293272304007961,0,1.1
4,A,40.08732969901756,0.7031766433550577,0.824652963876797,105.22133115985092,1258.9833545690008,99.48611394571392,116.5118034125611,4035.948556782309,3582.632859586241,1288.1146605066915,1.649513832959939,0.5750412795252257,0,1.1333333333333333
4,A,40.08732969901756,0.7031766433550577,0.824652963876797,105.22133115985092,1258.9833545690008,99.48611394571392,116.5118034125611,4154.652926099436,3671.439879133056,1331.06257125234,1.5502815905174847,0.5524555073192069,0,1.1666666666666663
4,A,40.08732969901756,0.7031766433550577,0.824652963876797,105.22133115985092,1258.9833545690008,99.48611394571392,116.5118034125611,4273.357295416563,3579.952439222649,1209.8810465267634,1.6131715841799077,0.6078814490945795,0,1.2
5,A,22.441531427064557,0.8544038988321079,0.9191801503354592,134.34696698567447,1685.9792253117066,283.3277399769852,116.87772634369098,200.0,6728.837179848466,26.84952268308066,1.1017351503619472,12.475983122576189,1,0.0292300400992125
5,A,22.441531427064557,0.8544038988321079,0.9191801503354592,134.34696698567447,1685.9792253117066,283.3277399769852,116.87772634369098,1030.2844920891334,6818.380742766426,186.03071483728985,1.0633971083141656,5.429660924992634,1,0.1505762850868109
5,A,22.441531427064557,0.8544038988321079,0.9191801503354592,134.34696698567447,1685.9792253117066,283.3277399769852,116.87772634369098,1860.5689841782664,6731.106686690428,383.177597132261,1.1045639808100762,2.9826410803524306,1,0.2719225300744094
5,A,22.441531427064557,0.8544038988321079,0.9191801503354592,134.34696698567447,1685.9792253117066,283.3277399769852,116.87772634369098,2690.8534762674,7327.78280199051,561.7643625614446,1.3225950387169718,2.132478941705952,1,0.3932687750620078
5,A,22.441531427064557,0.8544038988321079,0.9191801503354592,134.34696698567447,1685.9792253117066,283.3277399769852,116.87772634369098,3521.1379683565333,6658.396084865054,785.9963108222781,1.3080022149200747,1.4542539644224048,1,0.5146150200496062
5,A,22.441531427064557,0.8544038988321079,0.9191801503354592,134.34696698567447,1685.9792253117066,283.3277399769852,116.87772634369098,4351.422460445667,6626.329372142259,954.037202420858,1.4856957356070644,1.315269526477183,1,0.6359612650372047
5,A,22.441531427064557,0.8544038988321079,0.9191801503354592,134.34696698567447,1685.9792253117066,283.3277399769852,116.87772634369098,5181.7069525348,6663.961806442168,1274.84844887186,1.744837857306516,1.0392759937631764,1,0.7573075100248031
5,A,22.441531427064557,0.8544038988321079,0.9191801503354592,134.34696698567447,1685.9792253117066,283.3277399769852,116.87772634369098,6011.991444623934,6935.521556480247,1536.5161583940624,1.7145756797705878,0.9081295367455045,1,0.8786537550124016
5,A,22.441531427064557,0.8544038988321079,0.9191801503354592,134.34696698567447,1685.9792253117066,283.3277399769852,116.87772634369098,6842.275936713067,7203.264096424249,1795.3568704072318,1.9736295776154256,0.775405569757633,1,1.0
5,A,22.441531427064557,0.8544038988321079,0.9191801503354592,134.34696698567447,1685.9792253117066,283.3277399769852,116.87772634369098,7070.351801270169,6854.202598665725,1653.9380354754524,1.987890173281144,0.7929041045638819,0,1.0333333333333334
5,A,22.441531427064557,0.8544038988321079,0.9191801503354592,134.34696698567447,1685.9792253117066,283.3277399769852,116.87772634369098,7298.427665827271,7023.5962837534,1561.0114607561077,1.928140991749388,0.7605346939615588,0,1.0666666666666669
5,A,22.441531427064557,0.8544038988321079,0.9191801503354592,134.34696698567447,1685.9792253117066,283.3277399769852,116.87772634369098,7526.503530384373,7187.366894493314,1885.746828016021,1.9021332184560644,0.8519167912996422,0,1.1
5,A,22.441531427064557,0.8544038988321079,0.9191801503354592,134.34696698567447,1685.9792253117066,283.3277399769852,116.87772634369098,7754.579394941475,6691.801942211086,1588.8689730030044,1.9874639380271069,0.8153121414127551,0,1.1333333333333333
5,A,22.441531427064557,0.8544038988321079,0.9191801503354592,134.34696698567447,1685.9792253117066,283.3277399769852,116.87772634369098,7982.655259498577,7101.599330378165,1755.1426093532727,1.8621432998791032,0.8209031408389955,0,1.1666666666666663
5,A,22.441531427064557,0.8544038988321079,0.9191801503354592,134.34696698567447,1685.9792253117066,283.3277399769852,116.87772634369098,8210.73112405568,6356.995551329896,1794.7109039289635,1.9178597255330627,0.8850062148849016,0,1.2
6,C,42.53322047096798,1.0797029154088529,0.8130631589593831,100.11092362603796,218.30547068202063,496.3606563273015,82.6460078616473,200.0,548.3518680058597,95.71228098697524,1.0715667742254749,2.1950789019564376,1,0.3764835164500025
6,C,42.53322047096798,1.0797029154088529,0.8130631589593831,100.11092362603796,218.30547068202063,496.3606563273015,82.6460078616473,241.4039696498108,564.8456179239505,113.39746155460554,1.070183632526542,2.277759338475952,1,0.4544230768937522
6,C,42.53322047096798,1.0797029154088529,0.8130631589593831,100.11092362603796,218.30547068202063,496.3606563273015,82.6460078616473,282.8079392996215,523.2346923894963,119.4981521581772,1.0274201594347223,2.0833329913514405,1,0.5323626373375019
6,C,42.53322047096798,1.0797029154088529,0.8130631589593831,100.11092362603796,218.30547068202063,496.3606563273015,82.6460078616473,324.2119089494323,511.1506599772146,156.68623983175596,1.128645471192746,1.8435548600403264,1,0.6103021977812516
6,C,42.53322047096798,1.0797029154088529,0.8130631589593831,100.11092362603796,218.30547068202063,496.3606563273015,82.6460078616473,365.6158785992431,513.2798613897365,147.7235376852288,1.0969675692514385,1.773095056091239,1,0.6882417582250012
6,C,42.53322047096798,1.0797029154088529,0.8130631589593831,100.11092362603796,218.30547068202063,496.3606563273015,82.6460078616473,407.0198482490538,507.1714675395296,161.91851055067215,1.1328462466053124,1.679315480200387,1,0.7661813186687509
6,C,42.53322047096798,1.0797029154088529,0.8130631589593831,100.11092362603796,218.30547068202063,496.3606563273015,82.6460078616473,448.42381789886457,550.6545436476246,170.26032696408907,1.114503589379122,1.6880952781123375,1,0.8441208791125007
6,C,42.53322047096798,1.0797029154088529,0.8130631589593831,100.11092362603796,218.30547068202063,496.3606563273015,82.6460078616473,489.82778754867536,488.632751909288,217.7174085711892,1.1117583617096929,1.5727726544224854,1,0.9220604395562504
6,C,42.53322047096798,1.0797029154088529,0.8130631589593831,100.11092362603796,218.30547068202063,496.3606563273015,82.6460078616473,531.2317571984861,479.50746559067727,219.48056662253143,1.1280327849044858,1.5575794243908136,1,1.0
6,C,42.53322047096798,1.0797029154088529,0.8130631589593831,100.11092362603796,218.30547068202063,496.3606563273015,82.6460078616473,614.5650905318195,523.6843048228444,231.7908271426168,1.1421868837919344,1.5189154358053976,0,1.1568681318541678
6,C,42.53322047096798,1.0797029154088529,0.8130631589593831,100.11092362603796,218.30547068202063,496.3606563273015,82.6460078616473,697.8984238651528,501.2061903674117,197.345437153092,1.1251276507355752,1.535509145873063,0,1.3137362637083356
6,C,42.53322047096798,1.0797029154088529,0.8130631589593831,100.11092362603796,218.30547068202063,496.3606563273015,82.6460078616473,781.2317571984861,530.671133086557,239.85475709881985,1.192307006349102,1.6344294869263571,0,1.4706043955625032
6,C,42.53322047096798,1.0797029154088529,0.8130631589593831,100.11092362603796,218.30547068202063,496.3606563273015,82.6460078616473,864.5650905318195,528.3545959850229,204.756610544808,1.1054065473185577,1.6314303973031627,0,1.627472527416671
6,C,42.53322047096798,1.0797029154088529,0.8130631589593831,100.11092362603796,218.30547068202063,496.3606563273015,82.6460078616473,947.8984238651528,553.0295430474939,217.9205515863608,1.1165113048339983,1.5199835527974948,0,1.7843406592708388
6,C,42.53322047096798,1.0797029154088529,0.8130631589593831,100.11092362603796,218.30547068202063,496.3606563273015,82.6460078616473,1031.231757198486,587.5643967377952,229.2981875088445,1.0821596890583878,1.5751675983740134,0,1.9412087911250064
7,D,28.465798409387983,0.6083625160030341,0.8845640843667725,231.4867096079442,255.1141895441512,376.66512694588727,99.21254006275284,200.0,1736.3222607655682,23.95657029424887,1.0050363289828663,1.922151671384359,1,0.1093115925272369
7,D,28.465798409387983,0.6083625160030341,0.8845640843667725,231.4867096079442,255.1141895441512,376.66512694588727,99.21254006275284,403.7040141124171,1817.565532444415,46.63095258122242,1.1061455520062722,1.6911710477353803,1,0.2206476434613323
7,D,28.465798409387983,0.6083625160030341,0.8845640843667725,231.4867096079442,255.1141895441512,376.66512694588727,99.21254006275284,607.4080282248342,1821.365428737251,71.43519269601869,1.0921288196176897,1.344451477025303,1,0.3319836943954277
7,D,28.465798409387983,0.6083625160030341,0.8845640843667725,231.4867096079442,255.1141895441512,376.66512694588727,99.21254006275284,811.1120423372514,1838.64113099832,106.20342289257236,1.214474845575133,1.416727607049041,1,0.4433197453295231
7,D,28.465798409387983,0.6083625160030341,0.8845640843667725,231.4867096079442,255.1141895441512,376.66512694588727,99.21254006275284,1014.8160564496684,1705.5099874304042,131.1939355682032,1.2996971762210665,1.1741670385221217,1,0.5546557962636185
7,D,28.465798409387983,0.6083625160030341,0.8845640843667725,231.4867096079442,255.1141895441512,376.66512694588727,99.21254006275284,1218.5200705620855,1786.3627109398678,159.77910506032646,1.1954798649725964,1.2098759824502554,1,0.6659918471977138
7,D,28.465798409387983,0.6083625160030341,0.8845640843667725,231.4867096079442,255.1141895441512,376.66512694588727,99.21254006275284,1422.2240846745028,1731.8362337012288,177.98740146619946,1.2377961285413648,1.0279299478620394,1,0.7773278981318092
7,D,28.465798409387983,0.6083625160030341,0.8845640843667725,231.4867096079442,255.1141895441512,376.66512694588727,99.21254006275284,1625.92809878692,1964.5188167255576,213.98449815418405,1.2121034504213122,0.8956110170843586,1,0.8886639490659046
7,D,28.465798409387983,0.6083625160030341,0.8845640843667725,231.4867096079442,255.1141895441512,376.66512694588727,99.21254006275284,1829.632112899337,1760.9601591580713,252.95087905735545,1.217211341332318,0.9712670747907126,1,1.0
7,D,28.465798409387983,0.6083625160030341,0.8845640843667725,231.4867096079442,255.1141895441512,376.66512694588727,99.21254006275284,1912.9654462326705,2053.06235085402,255.8614234147269,1.2073568854523729,0.9522588493985572,0,1.0455464968863486
7,D,28.465798409387983,0.6083625160030341,0.8845640843667725,231.4867096079442,255.1141895441512,376.66512694588727,99.21254006275284,1996.2987795660035,1746.988665756168,241.06046808408968,1.2067075178626283,1.0365831593530288,0,1.0910929937726974
7,D,28.465798409387983,0.6083625160030341,0.8845640843667725,231.4867096079442,255.1141895441512,376.66512694588727,99.21254006275284,2079.632112899337,1880.8348048182977,275.6752261558287,1.214249308551496,0.9939738070171172,0,1.136639490659046
7,D,28.465798409387983,0.6083625160030341,0.8845640843667725,231.4867096079442,255.1141895441512,376.66512694588727,99.21254006275284,2162.9654462326703,1892.1831390880825,259.1578822957944,1.154270977636713,0.9464290785118996,0,1.182185987545395
7,D,28.465798409387983,0.6083625160030341,0.8845640843667725,231.4867096079442,255.1141895441512,376.66512694588727,99.21254006275284,2246.2987795660038,1958.9321171572117,250.1860236836572,1.1413182192719409,0.9147948403660368,0,1.2277324844317434
7,D,28.465798409387983,0.6083625160030341,0.8845640843667725,231.4867096079442,255.1141895441512,376.66512694588727,99.21254006275284,2329.632112899337,1943.1831815087587,275.46697757979746,1.1623265162533711,0.969802321170237,0,1.2732789813180925
9,B,42.22976900772824,1.0461863125162774,0.8144833255013738,157.38164336897847,1787.363878345538,361.4774182701685,71.96262563911756,200.0,5354.74022911819,6.7246882289596135,1.0829638041334138,1.403164534924481,1,0.0389157239216146
